Date,PMMoV_gc_g_dry_weight,Plant,Population_Served,SC2_N_gc_g_dry_weight,SC2_Norm
5/31/2023,226540483.1,Turlock_RWQCF,86000,10762.84271,4.75095778192742e-05
6/1/2023,,Turlock_RWQCF,86000,,
6/2/2023,14568858718,Turlock_RWQCF,86000,30806.12631,2.114518845223773e-06
6/3/2023,,Turlock_RWQCF,86000,,
6/4/2023,,Turlock_RWQCF,86000,,
6/5/2023,357050929.3,Turlock_RWQCF,86000,36298.20141,0.000101661
6/6/2023,,Turlock_RWQCF,86000,,
6/7/2023,210307500.3,Turlock_RWQCF,86000,13118.21935,6.237637425272327e-05
6/8/2023,,Turlock_RWQCF,86000,,
6/9/2023,194610291.9,Turlock_RWQCF,86000,11658.87654,5.99088384695366e-05
6/10/2023,,Turlock_RWQCF,86000,,
6/11/2023,,Turlock_RWQCF,86000,,
6/12/2023,533246507.8,Turlock_RWQCF,86000,11436.72437,2.1447349786274706e-05
6/13/2023,,Turlock_RWQCF,86000,,
6/14/2023,1181929525,Turlock_RWQCF,86000,12600.39105,1.06608649567668e-05
6/15/2023,,Turlock_RWQCF,86000,,
6/16/2023,672892669.9,Turlock_RWQCF,86000,19066.51736,2.8335153904292067e-05
6/17/2023,,Turlock_RWQCF,86000,,
6/18/2023,,Turlock_RWQCF,86000,,
6/19/2023,482099570.1,Turlock_RWQCF,86000,8238.536459,1.708886912663333e-05
6/20/2023,,Turlock_RWQCF,86000,,
6/21/2023,233383157,Turlock_RWQCF,86000,8843.781785,3.789383045688113e-05
6/22/2023,,Turlock_RWQCF,86000,,
6/23/2023,472459232.4,Turlock_RWQCF,86000,21987.33797,4.65380639485796e-05
6/24/2023,,Turlock_RWQCF,86000,,
6/25/2023,,Turlock_RWQCF,86000,,
6/26/2023,194292278.1,Turlock_RWQCF,86000,4852.436552,2.497493260500462e-05
6/27/2023,,Turlock_RWQCF,86000,,
6/28/2023,342992527,Turlock_RWQCF,86000,30366.23392,8.85332231153976e-05
6/29/2023,,Turlock_RWQCF,86000,,
6/30/2023,372065935.8,Turlock_RWQCF,86000,14252.73436,3.8307012259165584e-05
7/1/2023,,Turlock_RWQCF,86000,,
7/2/2023,,Turlock_RWQCF,86000,,
7/3/2023,1550910877,Turlock_RWQCF,86000,38416.83134,2.4770495779819198e-05
7/4/2023,,Turlock_RWQCF,86000,,
7/5/2023,166927475.5,Turlock_RWQCF,86000,10763.366,6.447929535611092e-05
7/6/2023,,Turlock_RWQCF,86000,,
7/7/2023,329451702.6,Turlock_RWQCF,86000,23879.74315,7.248328955646644e-05
7/8/2023,,Turlock_RWQCF,86000,,
7/9/2023,,Turlock_RWQCF,86000,,
7/10/2023,208531801.4,Turlock_RWQCF,86000,11795.48653,5.656444941305769e-05
7/11/2023,,Turlock_RWQCF,86000,,
7/12/2023,96697697.2,Turlock_RWQCF,86000,10733.39094,0.000110999
7/13/2023,,Turlock_RWQCF,86000,,
7/14/2023,343544157.8,Turlock_RWQCF,86000,19099.23627,5.559470545871499e-05
7/15/2023,,Turlock_RWQCF,86000,,
7/16/2023,,Turlock_RWQCF,86000,,
7/17/2023,376960532.7,Turlock_RWQCF,86000,27956.21878,7.416219034465266e-05
7/18/2023,,Turlock_RWQCF,86000,,
7/19/2023,102254551.3,Turlock_RWQCF,86000,10751.05429,0.00010514
7/20/2023,,Turlock_RWQCF,86000,,
7/21/2023,260943015.7,Turlock_RWQCF,86000,33716.10035,0.000129209
7/22/2023,,Turlock_RWQCF,86000,,
7/23/2023,,Turlock_RWQCF,86000,,
7/24/2023,166777681.6,Turlock_RWQCF,86000,12956.29763,7.76860399359135e-05
7/25/2023,,Turlock_RWQCF,86000,,
7/26/2023,199524057.7,Turlock_RWQCF,86000,47795.08296,0.000239545
7/27/2023,,Turlock_RWQCF,86000,,
7/28/2023,566270495.8,Turlock_RWQCF,86000,36412.85267,6.430293109033932e-05
7/29/2023,,Turlock_RWQCF,86000,,
7/30/2023,,Turlock_RWQCF,86000,,
7/31/2023,296909623.6,Turlock_RWQCF,86000,21969.95725,7.399543669314756e-05
8/1/2023,,Turlock_RWQCF,86000,,
8/2/2023,268454147.9,Turlock_RWQCF,86000,34050.04709,0.000126837
8/3/2023,,Turlock_RWQCF,86000,,
8/4/2023,728632730.6,Turlock_RWQCF,86000,20485.32262,2.811474389924343e-05
8/5/2023,,Turlock_RWQCF,86000,,
8/6/2023,,Turlock_RWQCF,86000,,
8/7/2023,130137170.1,Turlock_RWQCF,86000,17930.75989,0.000137784
8/8/2023,,Turlock_RWQCF,86000,,
8/9/2023,8269958336,Turlock_RWQCF,86000,19814.71698,2.3959875215677505e-06
8/10/2023,,Turlock_RWQCF,86000,,
8/11/2023,232077884.7,Turlock_RWQCF,86000,28345.08765,0.000122136
8/12/2023,,Turlock_RWQCF,86000,,
8/13/2023,,Turlock_RWQCF,86000,,
8/14/2023,322013151.3,Turlock_RWQCF,86000,60318.5354,0.000187317
8/15/2023,,Turlock_RWQCF,86000,,
8/16/2023,158775326.1,Turlock_RWQCF,86000,16120.55034,0.000101531
8/17/2023,,Turlock_RWQCF,86000,,
8/18/2023,181764019.8,Turlock_RWQCF,86000,73236.18563,0.000402919
8/19/2023,,Turlock_RWQCF,86000,,
8/20/2023,,Turlock_RWQCF,86000,,
8/21/2023,2335927369,Turlock_RWQCF,86000,34285.65829,1.4677536104735957e-05
8/22/2023,,Turlock_RWQCF,86000,,
8/23/2023,295978629.7,Turlock_RWQCF,86000,127304.4314,0.000430114
8/24/2023,,Turlock_RWQCF,86000,,
8/25/2023,305190920.4,Turlock_RWQCF,86000,65139.83816,0.00021344
8/26/2023,,Turlock_RWQCF,86000,,
8/27/2023,,Turlock_RWQCF,86000,,
8/28/2023,873893229.1,Turlock_RWQCF,86000,58939.07237,6.744424879428991e-05
8/29/2023,,Turlock_RWQCF,86000,,
8/30/2023,406369049,Turlock_RWQCF,86000,149300.933,0.000367402
8/31/2023,,Turlock_RWQCF,86000,,
9/1/2023,218405341,Turlock_RWQCF,86000,128758.8165,0.000589541
9/2/2023,,Turlock_RWQCF,86000,,
9/3/2023,,Turlock_RWQCF,86000,,
9/4/2023,165469848.1,Turlock_RWQCF,86000,25344.11359,0.000153165
9/5/2023,,Turlock_RWQCF,86000,,
9/6/2023,110202365.5,Turlock_RWQCF,86000,9935.568561,9.015748908926554e-05
9/7/2023,,Turlock_RWQCF,86000,,
9/8/2023,204582185.3,Turlock_RWQCF,86000,46949.38956,0.000229489
9/9/2023,,Turlock_RWQCF,86000,,
9/10/2023,,Turlock_RWQCF,86000,,
9/11/2023,442094950,Turlock_RWQCF,86000,209480.6935,0.000473836
9/12/2023,,Turlock_RWQCF,86000,,
9/13/2023,65394597.32,Turlock_RWQCF,86000,57544.96431,0.000879965
9/14/2023,,Turlock_RWQCF,86000,,
9/15/2023,220875568.9,Turlock_RWQCF,86000,28828.7035,0.00013052
9/16/2023,,Turlock_RWQCF,86000,,
9/17/2023,,Turlock_RWQCF,86000,,
9/18/2023,449560044.5,Turlock_RWQCF,86000,26970.58268,5.999328233847323e-05
9/19/2023,,Turlock_RWQCF,86000,,
9/20/2023,472830295.1,Turlock_RWQCF,86000,15403.36444,3.257694061246254e-05
9/21/2023,,Turlock_RWQCF,86000,,
9/22/2023,354510586.5,Turlock_RWQCF,86000,26957.11731,7.604037322150055e-05
9/23/2023,,Turlock_RWQCF,86000,,
9/24/2023,,Turlock_RWQCF,86000,,
9/25/2023,98720678.51,Turlock_RWQCF,86000,0,2.949386934866355e-07
9/26/2023,,Turlock_RWQCF,86000,,
9/27/2023,170345831.3,Turlock_RWQCF,86000,14917.0271,8.756907631800929e-05
9/28/2023,,Turlock_RWQCF,86000,,
9/29/2023,658941984.4,Turlock_RWQCF,86000,14311.57859,2.1719026756835107e-05
9/30/2023,,Turlock_RWQCF,86000,,
10/1/2023,,Turlock_RWQCF,86000,,
10/2/2023,181780738.2,Turlock_RWQCF,86000,27984.26936,0.000153945
10/3/2023,,Turlock_RWQCF,86000,,
10/4/2023,185535640.2,Turlock_RWQCF,86000,15886.02984,8.562252421230952e-05
10/5/2023,,Turlock_RWQCF,86000,,
10/6/2023,293185004.8,Turlock_RWQCF,86000,26174.51796,8.927645523467162e-05
10/7/2023,,Turlock_RWQCF,86000,,
10/8/2023,,Turlock_RWQCF,86000,,
10/9/2023,30459405839,Turlock_RWQCF,86000,17967.31472,5.89877386973271e-07
10/10/2023,,Turlock_RWQCF,86000,,
10/11/2023,3603027344,Turlock_RWQCF,86000,32370.68378,8.984301448584931e-06
10/12/2023,,Turlock_RWQCF,86000,,
10/13/2023,177791606.5,Turlock_RWQCF,86000,29681.44254,0.000166945
10/14/2023,,Turlock_RWQCF,86000,,
10/15/2023,,Turlock_RWQCF,86000,,
10/16/2023,1421543201,Turlock_RWQCF,86000,411225.0968,0.000289281
10/17/2023,,Turlock_RWQCF,86000,,
10/18/2023,260670722,Turlock_RWQCF,86000,20142.25009,7.727085705547441e-05
10/19/2023,,Turlock_RWQCF,86000,,
10/20/2023,153145253.2,Turlock_RWQCF,86000,12145.52764,7.930724188523515e-05
10/21/2023,,Turlock_RWQCF,86000,,
10/22/2023,,Turlock_RWQCF,86000,,
10/23/2023,273123346.2,Turlock_RWQCF,86000,10496.17224,3.8430153964492465e-05
10/24/2023,,Turlock_RWQCF,86000,,
10/25/2023,457121720.6,Turlock_RWQCF,86000,3405.993834,7.450956016145932e-06
10/26/2023,,Turlock_RWQCF,86000,,
10/27/2023,488096919.9,Turlock_RWQCF,86000,23703.96412,4.85640518424879e-05
10/28/2023,,Turlock_RWQCF,86000,,
10/29/2023,,Turlock_RWQCF,86000,,
10/30/2023,5315445772,Turlock_RWQCF,86000,257412.1749,4.8427203647258124e-05
10/31/2023,,Turlock_RWQCF,86000,,
